InvoiceDetailID,InvoiceID,ProductID,QuantitySold,SellingPrice,TotalPrice
242500,99330,3,18.37,20790,381912.3000000001
242501,99331,1,19.45,23830,463493.5
242502,99331,2,19.65,22910,450181.5
242503,99331,3,14.59,20790,303326.1
242504,99332,1,2.57,23830,61243.1
242505,99332,2,3.15,22910,72166.5
242506,99333,1,3.61,23830,86026.3
242507,99333,2,3.28,22910,75144.79999999999
242508,99333,3,3.83,20790,79625.7
242509,99334,1,4.64,23830,110571.2
242510,99334,2,1.63,22910,37343.3
242511,99335,1,9.23,23830,219950.9
242512,99335,2,16.83,22910,385575.3
242513,99335,3,3.24,20790,67359.6
242514,99336,1,2.41,23830,57430.3
242515,99336,2,2.26,22910,51776.6
242516,99337,1,13.52,23830,322181.6
242517,99337,2,10.47,22910,239867.7
242518,99337,3,14.7,20790,305613.0
242519,99338,1,7.46,23830,177771.8
242520,99338,2,4.04,22910,92556.4
242521,99338,3,7.68,20790,159667.19999999998
242522,99339,1,2.06,23830,49089.8
242523,99339,2,4.85,22910,111113.5
242524,99340,1,2.25,23830,53617.5
242525,99340,2,3.47,22910,79497.70000000001
242526,99341,1,1.82,23830,43370.6
242527,99341,2,1.38,22910,31615.8
242528,99342,1,12.63,23830,300972.9
242529,99342,2,19.28,22910,441704.8000000001
242530,99342,3,6.75,20790,140332.5
242531,99343,1,16.99,23830,404871.7
242532,99343,2,9.23,22910,211459.3
242533,99343,3,11.48,20790,238669.2
242534,99344,1,1.16,23830,27642.8
242535,99344,2,4.3,22910,98513.0
242536,99345,1,4.53,23830,107949.9
242537,99345,2,4.53,22910,103782.3
242538,99346,1,2.74,23830,65294.2
242539,99346,2,2.66,22910,60940.600000000006
242540,99347,1,2.95,23830,70298.5
242541,99347,2,1.72,22910,39405.2
242542,99348,1,1.17,23830,27881.1
242543,99348,2,3.33,22910,76290.3
242544,99349,1,10.88,23830,259270.4
242545,99349,2,1.28,22910,29324.8
242546,99349,3,9.53,20790,198128.7
242547,99350,1,18.01,23830,429178.3000000001
242548,99350,2,17.52,22910,401383.2
242549,99350,3,17.47,20790,363201.3
242550,99351,1,2.35,23830,56000.5
242551,99351,2,2.75,22910,63002.5
242552,99352,1,2.49,23830,59336.7
242553,99352,2,1.33,22910,30470.300000000003
242554,99352,3,11.49,20790,238877.1
242555,99353,1,17.18,23830,409399.4
242556,99353,2,11.44,22910,262090.4
242557,99353,3,15.34,20790,318918.6
242558,99354,1,1.32,23830,31455.6
242559,99354,2,1.23,22910,28179.3
242560,99355,1,4.25,23830,101277.5
242561,99355,2,4.83,22910,110655.3
242562,99356,1,1.77,23830,42179.1
242563,99356,2,3.39,22910,77664.90000000001
242564,99357,1,4.39,23830,104613.7
242565,99357,2,2.32,22910,53151.2
242566,99358,1,12.43,23830,296206.9
242567,99358,2,6.89,22910,157849.9
242568,99358,3,6.28,20790,130561.2
242569,99359,1,4.2,23830,100086.0
242570,99359,2,3.85,22910,88203.5
242571,99360,1,19.7,23830,469451.0
242572,99360,2,14.68,22910,336318.8
242573,99360,3,17.69,20790,367775.1
242574,99361,1,2.02,23830,48136.6
242575,99361,2,3.15,22910,72166.5
242576,99362,1,4.77,23830,113669.1
242577,99362,2,4.82,22910,110426.2
242578,99363,1,12.36,23830,294538.8
242579,99363,2,18.11,22910,414900.1
242580,99363,3,6.72,20790,139708.8
242581,99364,1,3.14,23830,74826.2
242582,99364,2,1.3,22910,29783.0
242583,99365,1,19.1,23830,455153.00000000006
242584,99365,2,7.61,22910,174345.1
242585,99365,3,12.54,20790,260706.6
242586,99366,1,2.91,23830,69345.3
242587,99366,2,2.29,22910,52463.9
242588,99367,1,3.25,23830,77447.5
242589,99367,2,1.15,22910,26346.5
242590,99368,1,2.39,23830,56953.7
242591,99368,2,1.06,22910,24284.6
242592,99368,3,13.5,20790,280665.0
242593,99369,1,1.96,23830,46706.8
242594,99369,2,4.98,22910,114091.8
242595,99370,1,4.05,23830,96511.5
242596,99370,2,1.43,22910,32761.3
242597,99371,1,2.26,23830,53855.8
242598,99371,2,3.64,22910,83392.40000000001
242599,99372,1,4.59,23830,109379.7
242600,99372,2,2.8,22910,64147.99999999999
242601,99373,1,3.52,23830,83881.6
242602,99373,2,2.63,22910,60253.3
242603,99374,1,3.51,23830,83643.29999999999
242604,99374,2,4.84,22910,110884.4
242605,99375,1,7.83,23830,186588.9
242606,99375,2,12.03,22910,275607.3
242607,99375,3,1.62,20790,33679.8
242608,99376,1,9.37,23830,223287.1
242609,99376,2,14.38,22910,329445.80000000005
242610,99376,3,5.85,20790,121621.5
242611,99377,1,4.04,23830,96273.2
242612,99377,2,1.42,22910,32532.2
242613,99378,1,2.5,23830,59575.0
242614,99378,2,4.57,22910,104698.7
242615,99379,1,8.52,23830,203031.6
242616,99379,2,3.06,22910,70104.6
242617,99379,3,6.79,20790,141164.1
242618,99380,1,1.61,23830,38366.3
242619,99380,2,1.77,22910,40550.7
242620,99381,1,10.69,23830,254742.7
242621,99381,2,3.11,22910,71250.09999999999
242622,99381,3,2.62,20790,54469.8
242623,99382,1,3.7,23830,88171.0
242624,99382,2,2.31,22910,52922.1
242625,99383,1,4.4,23830,104852.0
242626,99383,2,13.07,22910,299433.7
242627,99383,3,18.43,20790,383159.7
242628,99384,1,6.0,23830,142980.0
242629,99384,2,14.13,22910,323718.30000000005
242630,99384,3,15.02,20790,312265.8
242631,99385,1,1.21,23830,28834.3
242632,99385,2,2.76,22910,63231.6
242633,99386,1,3.19,23830,76017.7
242634,99386,2,3.45,22910,79039.5
242635,99387,1,18.41,23830,438710.3
242636,99387,2,16.04,22910,367476.4
242637,99387,3,5.32,20790,110602.8
242638,99388,1,3.97,23830,94605.1
242639,99388,2,3.93,22910,90036.3
242640,99389,1,4.96,23830,118196.8
242641,99389,2,4.63,22910,106073.3
242642,99390,1,4.02,23830,95796.6
242643,99390,2,3.17,22910,72624.7
247114,101209,1,1.68,23830,40034.4
247115,101209,2,4.32,22910,98971.2
247116,101210,1,17.58,23830,418931.4
247117,101210,2,14.68,22910,336318.8
247118,101210,3,1.38,20790,28690.2
247119,101211,1,17.93,23830,427271.9
247120,101211,2,14.2,22910,325322.0
247121,101211,3,9.41,20790,195633.9
247122,101212,1,9.0,23830,214470.0
247123,101212,2,11.93,22910,273316.3
247124,101212,3,2.31,20790,48024.9
247125,101213,1,5.56,23830,132494.8
247126,101213,2,6.09,22910,139521.9
247127,101213,3,10.21,20790,212265.9
247128,101214,1,4.43,23830,105566.9
247129,101214,2,1.74,22910,39863.4
247130,101215,1,2.71,23830,64579.3
247131,101215,2,2.38,22910,54525.8
247132,101216,1,3.04,23830,72443.2
247133,101216,2,1.84,22910,42154.4
247134,101217,1,1.57,23830,37413.1
247135,101217,2,1.88,22910,43070.8
247136,101218,1,2.19,23830,52187.7
247137,101218,2,4.17,22910,95534.7
247138,101219,1,11.5,23830,274045.0
247139,101219,2,11.77,22910,269650.7
247140,101219,3,14.94,20790,310602.6
247141,101220,1,9.1,23830,216853.0
247142,101220,2,9.87,22910,226121.7
247143,101220,3,2.06,20790,42827.4
247144,101221,1,4.79,23830,114145.7
247145,101221,2,4.61,22910,105615.1
247146,101222,1,7.23,23830,172290.90000000002
247147,101222,2,10.2,22910,233682.0
247148,101222,3,6.54,20790,135966.6
247149,101223,1,3.28,23830,78162.4
247150,101223,2,4.13,22910,94618.3
247151,101224,1,4.27,23830,101754.1
247152,101224,2,4.52,22910,103553.2
247153,101225,1,2.48,23830,59098.4
247154,101225,2,1.23,22910,28179.3
247155,101226,1,4.09,23830,97464.7
247156,101226,2,3.56,22910,81559.6
247157,101227,1,10.95,23830,260938.5
247158,101227,2,1.18,22910,27033.8
247159,101227,3,12.65,20790,262993.5
247160,101228,1,6.49,23830,154656.7
247161,101228,2,16.69,22910,382367.9
247162,101228,3,9.21,20790,191475.9
247163,101229,1,13.38,23830,318845.4
247164,101229,2,12.95,22910,296684.5
247165,101229,3,3.91,20790,81288.90000000001
247166,101230,1,3.71,23830,88409.3
247167,101230,2,3.7,22910,84767.0
247168,101230,3,7.32,20790,152182.80000000002
247169,101231,1,13.4,23830,319322.0
247170,101231,2,18.68,22910,427958.8
247171,101231,3,8.3,20790,172557.00000000003
247172,101232,1,5.38,23830,128205.4
247173,101232,2,3.05,22910,69875.5
247174,101232,3,3.62,20790,75259.8
247175,101233,1,15.28,23830,364122.4
247176,101233,2,19.95,22910,457054.5
247177,101233,3,15.02,20790,312265.8
247178,101234,1,4.41,23830,105090.3
247179,101234,2,1.67,22910,38259.7
247180,101235,1,4.56,23830,108664.8
247181,101235,2,1.51,22910,34594.1
247182,101236,1,14.67,23830,349586.1
247183,101236,2,7.13,22910,163348.3
247184,101236,3,5.55,20790,115384.5
247185,101237,1,4.99,23830,118911.7
247186,101237,2,2.84,22910,65064.4
247187,101238,1,5.08,23830,121056.4
247188,101238,2,4.87,22910,111571.7
247189,101238,3,13.1,20790,272349.0
247190,101239,1,4.8,23830,114384.0
247191,101239,2,13.4,22910,306994.0
247192,101239,3,16.06,20790,333887.4
247193,101240,1,14.08,23830,335526.4
247194,101240,2,19.1,22910,437581.00000000006
247195,101240,3,15.33,20790,318710.7
247196,101241,1,10.8,23830,257364.00000000003
247197,101241,2,18.12,22910,415129.2
247198,101241,3,15.26,20790,317255.4
247199,101242,1,1.27,23830,30264.1
247200,101242,2,4.7,22910,107677.0
247201,101243,1,2.34,23830,55762.2
247202,101243,2,1.25,22910,28637.5
247203,101244,1,8.86,23830,211133.8
247204,101244,2,11.14,22910,255217.4
247205,101244,3,13.49,20790,280457.1
247206,101245,1,4.11,23830,97941.3
247207,101245,2,4.81,22910,110197.1
247208,101246,1,2.95,23830,70298.5
247209,101246,2,4.45,22910,101949.5
247210,101247,1,18.13,23830,432037.9
247211,101247,2,18.42,22910,422002.2
247212,101247,3,5.11,20790,106236.9
247213,101248,1,3.47,23830,82690.1
247214,101248,2,3.05,22910,69875.5
247215,101249,1,2.59,23830,61719.7
247216,101249,2,15.67,22910,358999.7
247217,101249,3,19.52,20790,405820.8
247218,101250,1,3.3,23830,78639.0
247219,101250,2,14.01,22910,320969.1
247220,101250,3,2.87,20790,59667.3
247221,101251,1,3.32,23830,79115.59999999999
247222,101251,2,1.71,22910,39176.1
247223,101252,1,2.65,23830,63149.5
247224,101252,2,3.11,22910,71250.09999999999
247225,101253,1,18.57,23830,442523.1
247226,101253,2,13.65,22910,312721.5
247227,101253,3,16.73,20790,347816.7
247228,101254,1,2.4,23830,57192.0
247229,101254,2,2.75,22910,63002.5
247230,101255,1,4.78,23830,113907.4
247231,101255,2,4.65,22910,106531.5
247232,101256,1,6.86,23830,163473.80000000002
247233,101256,2,1.89,22910,43299.9
247234,101256,3,14.63,20790,304157.7
247235,101257,1,11.49,23830,273806.7
247236,101257,2,10.22,22910,234140.2
247237,101257,3,11.23,20790,233471.7
247238,101258,1,3.97,23830,94605.1
247239,101258,2,1.01,22910,23139.1
247240,101259,1,3.07,23830,73158.09999999999
247241,101259,2,3.23,22910,73999.3
247242,101260,1,3.77,23830,89839.1
247243,101260,2,3.97,22910,90952.7
247244,101261,1,3.13,23830,74587.9
247245,101261,2,4.85,22910,111113.5
247246,101262,1,4.4,23830,104852.0
247247,101262,2,1.77,22910,40550.7
247248,101263,1,3.76,23830,89600.79999999999
247249,101263,2,4.03,22910,92327.3
247250,101264,1,4.42,23830,105328.6
247251,101264,2,3.62,22910,82934.2
247252,101265,1,4.56,23830,108664.8
247253,101265,2,3.55,22910,81330.5
247254,101266,1,1.25,23830,29787.5
247255,101266,2,2.09,22910,47881.9
247256,101267,1,2.23,23830,53140.9
247257,101267,2,4.01,22910,91869.1
247258,101268,1,2.35,23830,56000.5
247259,101268,2,3.16,22910,72395.6
247260,101269,1,11.77,23830,280479.1
247261,101269,2,9.06,22910,207564.6
247262,101269,3,9.18,20790,190852.2
247263,101270,1,1.28,23830,30502.4
247264,101270,2,3.55,22910,81330.5
247265,101271,1,1.89,23830,45038.7
247266,101271,2,4.7,22910,107677.0
247267,101272,1,12.87,23830,306692.1
247268,101272,2,11.13,22910,254988.3
247269,101272,3,9.81,20790,203949.9
247270,101273,1,3.69,23830,87932.7
247271,101273,2,1.4,22910,32074.0
247272,101274,1,1.96,23830,46706.8
247273,101274,2,1.16,22910,26575.6
247274,101275,1,4.63,23830,110332.9
247275,101275,2,1.19,22910,27262.9
247276,101276,1,2.82,23830,67200.59999999999
247277,101276,2,3.97,22910,90952.7
247278,101277,1,4.85,23830,115575.5
247279,101277,2,2.6,22910,59566.0
247280,101278,1,16.76,23830,399390.8000000001
247281,101278,2,12.38,22910,283625.80000000005
247282,101278,3,9.18,20790,190852.2
247283,101279,1,3.76,23830,89600.79999999999
247284,101279,2,3.87,22910,88661.7
247285,101280,1,19.14,23830,456106.2
247286,101280,2,16.38,22910,375265.8
247287,101280,3,1.64,20790,34095.6
247288,101281,1,1.08,23830,25736.4
247289,101281,2,3.05,22910,69875.5
247290,101282,1,2.46,23830,58621.8
247291,101282,2,12.19,22910,279272.9
247292,101282,3,17.73,20790,368606.7
247293,101283,1,3.66,23830,87217.8
247294,101283,2,1.38,22910,31615.8
247295,101284,1,2.75,23830,65532.5
247296,101284,2,1.87,22910,42841.7
247297,101285,1,4.59,23830,109379.7
247298,101285,2,2.72,22910,62315.2
247299,101286,1,1.66,23830,39557.8
247300,101286,2,3.03,22910,69417.29999999999
247301,101287,1,4.44,23830,105805.2
247302,101287,2,4.4,22910,100804.0
247303,101288,1,3.89,23830,92698.7
247304,101288,2,3.52,22910,80643.2
247305,101289,1,1.76,23830,41940.8
247306,101289,2,1.2,22910,27492.0
247307,101290,1,1.35,23830,32170.500000000004
247308,101290,2,4.63,22910,106073.3
247309,101290,3,5.46,20790,113513.4
247310,101291,1,4.27,23830,101754.1
247311,101291,2,3.13,22910,71708.3
247312,101292,1,17.02,23830,405586.6
247313,101292,2,16.49,22910,377785.9
247314,101292,3,1.94,20790,40332.6
247315,101293,1,15.65,23830,372939.5
247316,101293,2,18.42,22910,422002.2
247317,101293,3,5.44,20790,113097.6
247318,101294,1,12.78,23830,304547.4
247319,101294,2,17.81,22910,408027.1
247320,101294,3,4.34,20790,90228.6
247321,101295,1,19.22,23830,458012.6
247322,101295,2,14.41,22910,330133.1
247323,101295,3,12.73,20790,264656.7
247324,101296,1,4.53,23830,107949.9
247325,101296,2,1.78,22910,40779.8
247326,101297,1,12.58,23830,299781.4
247327,101297,2,7.26,22910,166326.6
247328,101297,3,17.32,20790,360082.8
247329,101298,1,2.8,23830,66724.0
247330,101298,2,4.42,22910,101262.2
247331,101299,1,4.56,23830,108664.8
247332,101299,2,3.55,22910,81330.5
247333,101300,1,1.05,23830,25021.5
247334,101300,2,2.38,22910,54525.8
247335,101301,1,2.18,23830,51949.4
247336,101301,2,2.76,22910,63231.6
247337,101302,1,5.94,23830,141550.2
247338,101302,2,18.05,22910,413525.5
247339,101302,3,15.56,20790,323492.4
247340,101303,1,4.62,23830,110094.6
247341,101303,2,3.6,22910,82476.0
251811,103133,1,5.49,23830,130826.7
251812,103133,2,3.09,22910,70791.9
251813,103133,3,14.43,20790,299999.7
251814,103134,1,1.85,23830,44085.5
251815,103134,2,11.64,22910,266672.4
251816,103134,3,13.99,20790,290852.1
251817,103135,1,1.84,23830,43847.2
251818,103135,2,4.14,22910,94847.4
251819,103136,1,4.39,23830,104613.7
251820,103136,2,2.88,22910,65980.8
251821,103137,1,3.11,23830,74111.3
251822,103137,2,2.51,22910,57504.1
251823,103138,1,1.45,23830,34553.5
251824,103138,2,1.5,22910,34365.0
251825,103139,1,3.41,23830,81260.3
251826,103139,2,2.73,22910,62544.3
251827,103140,1,2.74,23830,65294.2
251828,103140,2,3.09,22910,70791.9
251829,103141,1,1.61,23830,38366.3
251830,103141,2,1.72,22910,39405.2
251831,103142,1,1.1,23830,26213.000000000004
251832,103142,2,1.43,22910,32761.3
251833,103143,1,1.43,23830,34076.9
251834,103143,2,2.24,22910,51318.4
251835,103144,1,5.66,23830,134877.80000000002
251836,103144,2,13.55,22910,310430.5
251837,103144,3,6.11,20790,127026.9
251838,103145,1,3.15,23830,75064.5
251839,103145,2,19.77,22910,452930.7
251840,103145,3,1.12,20790,23284.800000000003
251841,103146,1,10.46,23830,249261.8
251842,103146,2,18.87,22910,432311.7
251843,103146,3,2.15,20790,44698.5
251844,103147,1,2.64,23830,62911.2
251845,103147,2,3.44,22910,78810.4
251846,103148,1,4.45,23830,106043.5
251847,103148,2,4.6,22910,105386.0
251848,103149,1,1.46,23830,34791.8
251849,103149,2,15.1,22910,345941.0
251850,103149,3,8.25,20790,171517.5
251851,103150,1,1.38,23830,32885.399999999994
251852,103150,2,3.72,22910,85225.20000000001
251853,103151,1,1.96,23830,46706.8
251854,103151,2,1.94,22910,44445.4
251855,103152,1,19.9,23830,474217.0
251856,103152,2,8.09,22910,185341.9
251857,103152,3,19.32,20790,401662.8
251858,103153,1,11.29,23830,269040.69999999995
251859,103153,2,7.17,22910,164264.7
251860,103153,3,19.41,20790,403533.9
251861,103154,1,1.88,23830,44800.4
251862,103154,2,4.11,22910,94160.1
251863,103155,1,1.65,23830,39319.5
251864,103155,2,3.23,22910,73999.3
251865,103156,1,2.2,23830,52426.00000000001
251866,103156,2,3.37,22910,77206.7
251867,103157,1,3.91,23830,93175.3
251868,103157,2,2.06,22910,47194.6
251869,103158,1,16.9,23830,402727.0
251870,103158,2,9.88,22910,226350.8
251871,103158,3,7.93,20790,164864.69999999998
251872,103159,1,2.33,23830,55523.9
251873,103159,2,1.48,22910,33906.8
251874,103160,1,2.2,23830,52426.00000000001
251875,103160,2,3.53,22910,80872.29999999999
251876,103161,1,1.35,23830,32170.500000000004
251877,103161,2,1.55,22910,35510.5
251878,103162,1,1.0,23830,23830.0
251879,103162,2,4.37,22910,100116.7
251880,103163,1,6.02,23830,143456.59999999998
251881,103163,2,13.28,22910,304244.8
251882,103163,3,10.74,20790,223284.6
251883,103164,1,4.34,23830,103422.2
251884,103164,2,2.72,22910,62315.2
251885,103165,1,2.01,23830,47898.3
251886,103165,2,2.94,22910,67355.4
251887,103166,1,1.16,23830,27642.8
251888,103166,2,2.68,22910,61398.8
251889,103167,1,2.46,23830,58621.8
251890,103167,2,2.74,22910,62773.4
251891,103168,1,4.16,23830,99132.8
251892,103168,2,4.33,22910,99200.3
251893,103169,1,2.93,23830,69821.90000000001
251894,103169,2,4.16,22910,95305.6
251895,103170,1,19.93,23830,474931.9
251896,103170,2,11.28,22910,258424.8
251897,103170,3,2.18,20790,45322.2
251898,103171,1,3.04,23830,72443.2
251899,103171,2,3.42,22910,78352.2
251900,103172,1,4.6,23830,109618.0
251901,103172,2,2.83,22910,64835.3
251902,103173,1,15.57,23830,371033.1
251903,103173,2,18.98,22910,434831.8
251904,103173,3,13.7,20790,284823.0
251905,103174,1,2.36,23830,56238.8
251906,103174,2,4.24,22910,97138.4
251907,103175,1,3.95,23830,94128.5
251908,103175,2,1.58,22910,36197.8
251909,103176,1,6.7,23830,159661.0
251910,103176,2,2.1,22910,48111.0
251911,103176,3,16.04,20790,333471.6
251912,103177,1,2.87,23830,68392.1
251913,103177,2,3.48,22910,79726.8
251914,103178,1,1.79,23830,42655.7
251915,103178,2,4.89,22910,112029.9
251916,103179,1,2.69,23830,64102.7
251917,103179,2,3.18,22910,72853.8
251918,103180,1,3.87,23830,92222.1
251919,103180,2,4.63,22910,106073.3
251920,103181,1,12.4,23830,295492.0
251921,103181,2,12.45,22910,285229.5
251922,103181,3,5.98,20790,124324.2
254087,104074,1,1.04,23830,24783.2
254088,104074,2,4.67,22910,106989.7
254089,104075,1,2.44,23830,58145.2
254090,104075,2,4.09,22910,93701.9
254091,104076,1,1.88,23830,44800.4
254092,104076,2,1.1,22910,25201.000000000004
254093,104077,1,4.36,23830,103898.8
254094,104077,2,4.21,22910,96451.1
254095,104078,1,4.56,23830,108664.8
254096,104078,2,1.53,22910,35052.3
254097,104079,1,2.62,23830,62434.600000000006
254098,104079,2,2.1,22910,48111.0
254099,104080,1,3.27,23830,77924.1
254100,104080,2,3.96,22910,90723.6
254101,104081,1,16.7,23830,397961.0
254102,104081,2,1.37,22910,31386.7
254103,104081,3,12.1,20790,251559.0
254104,104082,1,11.51,23830,274283.3
254105,104082,2,17.92,22910,410547.2
254106,104082,3,15.08,20790,313513.2
254107,104083,1,2.81,23830,66962.3
254108,104083,2,13.34,22910,305619.4
254109,104083,3,2.61,20790,54261.9
254110,104084,1,2.83,23830,67438.90000000001
254111,104084,2,3.81,22910,87287.1
254112,104085,1,1.17,23830,27881.1
254113,104085,2,9.74,22910,223143.4
254114,104085,3,5.68,20790,118087.2
254115,104086,1,12.25,23830,291917.5
254116,104086,2,4.26,22910,97596.6
254117,104086,3,3.42,20790,71101.8
254118,104087,1,14.25,23830,339577.5
254119,104087,2,3.99,22910,91410.9
254120,104087,3,18.69,20790,388565.1
254121,104088,1,1.52,23830,36221.6
254122,104088,2,3.66,22910,83850.6
254123,104089,1,6.34,23830,151082.19999999998
254124,104089,2,15.5,22910,355105.0
254125,104089,3,15.67,20790,325779.3
254126,104090,1,4.4,23830,104852.0
254127,104090,2,4.39,22910,100574.9
254128,104091,1,1.68,23830,40034.4
254129,104091,2,3.7,22910,84767.0
254130,104092,1,5.41,23830,128920.3
254131,104092,2,8.48,22910,194276.8
254132,104092,3,16.98,20790,353014.2
254133,104093,1,3.56,23830,84834.8
254134,104093,2,2.81,22910,64377.1
254135,104094,1,2.54,23830,60528.2
254136,104094,2,4.55,22910,104240.5
254137,104095,1,4.66,23830,111047.8
254138,104095,2,2.4,22910,54984.0
254139,104096,1,3.41,23830,81260.3
254140,104096,2,1.32,22910,30241.2
254141,104097,1,10.11,23830,240921.3
254142,104097,2,6.39,22910,146394.9
254143,104097,3,11.73,20790,243866.7
254144,104098,1,15.46,23830,368411.8000000001
254145,104098,2,6.06,22910,138834.59999999998
254146,104098,3,18.2,20790,378378.0
254147,104099,1,4.25,23830,101277.5
254148,104099,2,3.74,22910,85683.40000000001
254149,104099,3,7.93,20790,164864.69999999998
254150,104100,1,15.63,23830,372462.9
254151,104100,2,17.52,22910,401383.2
254152,104100,3,15.37,20790,319542.3
254153,104101,1,7.06,23830,168239.8
254154,104101,2,14.24,22910,326238.4
254155,104101,3,6.97,20790,144906.3
254156,104102,1,12.21,23830,290964.30000000005
254157,104102,2,3.28,22910,75144.79999999999
254158,104102,3,1.79,20790,37214.1
254159,104103,1,3.84,23830,91507.2
254160,104103,2,3.72,22910,85225.20000000001
254161,104104,1,17.88,23830,426080.4
254162,104104,2,4.68,22910,107218.8
254163,104104,3,10.8,20790,224532.00000000003
254164,104105,1,1.93,23830,45991.9
254165,104105,2,3.26,22910,74686.59999999999
254166,104105,3,3.68,20790,76507.2
254167,104106,1,4.67,23830,111286.1
254168,104106,2,1.75,22910,40092.5
254169,104107,1,2.32,23830,55285.6
254170,104107,2,2.08,22910,47652.8
254171,104108,1,17.12,23830,407969.6
254172,104108,2,3.72,22910,85225.20000000001
254173,104108,3,12.99,20790,270062.1
254174,104109,1,16.05,23830,382471.5
254175,104109,2,14.07,22910,322343.7
254176,104109,3,6.13,20790,127442.7
254177,104110,1,11.56,23830,275474.8
254178,104110,2,18.72,22910,428875.2
254179,104110,3,14.03,20790,291683.7
254180,104111,1,17.38,23830,414165.4
254181,104111,2,12.83,22910,293935.3
254182,104111,3,6.22,20790,129313.8
254183,104112,1,2.22,23830,52902.600000000006
254184,104112,2,2.84,22910,65064.4
254185,104113,1,1.27,23830,30264.1
254186,104113,2,1.95,22910,44674.5
254187,104114,1,1.28,23830,30502.4
254188,104114,2,3.84,22910,87974.4
254189,104115,1,2.21,23830,52664.3
254190,104115,2,2.79,22910,63918.9
254191,104116,1,10.93,23830,260461.9
254192,104116,2,12.8,22910,293248.0
254193,104116,3,9.9,20790,205821.0
254194,104117,1,3.21,23830,76494.3
254195,104117,2,15.96,22910,365643.6
254196,104117,3,9.31,20790,193554.9
254197,104118,1,8.41,23830,200410.3
254198,104118,2,9.96,22910,228183.6
254199,104118,3,6.05,20790,125779.5
254200,104119,1,12.45,23830,296683.5
254201,104119,2,10.45,22910,239409.5
254202,104119,3,2.51,20790,52182.9
254203,104120,1,15.5,23830,369365.0
254204,104120,2,6.65,22910,152351.5
254205,104120,3,15.01,20790,312057.9
254206,104121,1,19.23,23830,458250.9
254207,104121,2,18.44,22910,422460.4
254208,104121,3,12.97,20790,269646.3
254209,104122,1,4.91,23830,117005.3
254210,104122,2,2.36,22910,54067.6
254211,104123,1,14.6,23830,347918.0
254212,104123,2,17.32,22910,396801.2
254213,104123,3,11.01,20790,228897.9
254214,104124,1,3.83,23830,91268.9
254215,104124,2,3.46,22910,79268.6
256417,105045,1,14.55,23830,346726.5
256418,105045,2,18.99,22910,435060.9
256419,105045,3,9.32,20790,193762.8
256420,105046,1,7.01,23830,167048.3
256421,105046,2,15.61,22910,357625.1
256422,105046,3,9.2,20790,191268.0
256423,105047,1,3.34,23830,79592.2
256424,105047,2,3.61,22910,82705.09999999999
256425,105048,1,10.92,23830,260223.6
256426,105048,2,8.5,22910,194735.0
256427,105048,3,10.79,20790,224324.1
256428,105049,1,1.57,23830,37413.1
256429,105049,2,1.76,22910,40321.6
256430,105050,1,4.73,23830,112715.9
256431,105050,2,3.01,22910,68959.09999999999
256432,105051,1,1.87,23830,44562.100000000006
256433,105051,2,1.71,22910,39176.1
256434,105052,1,9.11,23830,217091.3
256435,105052,2,14.62,22910,334944.19999999995
256436,105052,3,1.6,20790,33264.0
256437,105053,1,3.21,23830,76494.3
256438,105053,2,1.26,22910,28866.6
256439,105053,3,16.35,20790,339916.50000000006
256440,105054,1,9.04,23830,215423.2
256441,105054,2,14.11,22910,323260.1
256442,105054,3,4.56,20790,94802.4
256443,105055,1,1.38,23830,32885.399999999994
256444,105055,2,1.25,22910,28637.5
256445,105056,1,14.59,23830,347679.7
256446,105056,2,14.32,22910,328071.2
256447,105056,3,18.57,20790,386070.3
256448,105057,1,14.16,23830,337432.8
256449,105057,2,5.99,22910,137230.9
256450,105057,3,11.59,20790,240956.1
256451,105058,1,1.63,23830,38842.9
256452,105058,2,4.94,22910,113175.4
256453,105059,1,12.44,23830,296445.2
256454,105059,2,18.64,22910,427042.4
256455,105059,3,5.03,20790,104573.7
256456,105060,1,2.68,23830,63864.4
256457,105060,2,4.76,22910,109051.6
256458,105061,1,13.12,23830,312649.6
256459,105061,2,15.74,22910,360603.4
256460,105061,3,19.41,20790,403533.9
256461,105062,1,3.52,23830,83881.6
256462,105062,2,2.99,22910,68500.90000000001
256463,105063,1,1.62,23830,38604.600000000006
256464,105063,2,2.91,22910,66668.1
256465,105064,1,16.56,23830,394624.8
256466,105064,2,8.97,22910,205502.7
256467,105064,3,6.86,20790,142619.4
256468,105065,1,2.23,23830,53140.9
256469,105065,2,3.14,22910,71937.40000000001
256470,105066,1,2.67,23830,63626.1
256471,105066,2,1.86,22910,42612.600000000006
256472,105067,1,19.76,23830,470880.8000000001
256473,105067,2,2.81,22910,64377.1
256474,105067,3,2.82,20790,58627.8
256475,105068,1,2.24,23830,53379.2
256476,105068,2,19.41,22910,444683.1
256477,105068,3,1.08,20790,22453.2
256478,105069,1,16.25,23830,387237.5
256479,105069,2,17.64,22910,404132.4
256480,105069,3,2.51,20790,52182.9
256481,105070,1,3.18,23830,75779.40000000001
256482,105070,2,4.75,22910,108822.5
256483,105071,1,2.64,23830,62911.2
256484,105071,2,4.84,22910,110884.4
256485,105072,1,4.47,23830,106520.1
256486,105072,2,1.29,22910,29553.9
256487,105073,1,10.18,23830,242589.4
256488,105073,2,18.65,22910,427271.5
256489,105073,3,7.76,20790,161330.4
