TransactionID,TankID,QuantityIn,QuantityOut,RemainingQuantity,TransactionDate
258751,4,0.0,1.04,12787.920000000013,2024-03-18 22:00:00
258752,5,0.0,7.14,4663.610000000006,2024-03-18 22:00:00
258753,6,0.0,16.23,5481.609999999999,2024-03-18 22:00:00
258754,4,0.0,5.0,12782.920000000013,2024-03-18 22:00:00
258755,5,0.0,4.4,4659.210000000006,2024-03-18 22:00:00
258756,4,0.0,17.83,12765.090000000013,2024-03-18 22:00:00
258757,5,0.0,5.62,4653.590000000007,2024-03-18 22:00:00
258758,6,0.0,2.67,5478.939999999999,2024-03-18 22:00:00
258759,7,0.0,5.35,60513.04000000008,2024-03-18 22:00:00
258760,8,0.0,1.25,12497.280000000004,2024-03-18 22:00:00
258761,9,0.0,3.87,13484.270000000022,2024-03-18 22:00:00
258762,7,0.0,2.24,60510.80000000008,2024-03-18 22:00:00
258763,8,0.0,4.86,12492.420000000004,2024-03-18 22:00:00
258764,7,0.0,1.84,60508.96000000009,2024-03-18 22:00:00
258765,8,0.0,4.3,12488.120000000004,2024-03-18 22:00:00
258766,7,0.0,15.33,60493.630000000085,2024-03-18 22:00:00
258767,8,0.0,1.86,12486.260000000004,2024-03-18 22:00:00
258768,9,0.0,9.01,13475.260000000022,2024-03-18 22:00:00
258769,7,0.0,2.03,60491.600000000086,2024-03-18 22:00:00
258770,8,0.0,2.03,12484.230000000003,2024-03-18 22:00:00
258771,10,0.0,1.99,12460.769999999991,2024-03-18 22:00:00
258772,11,0.0,3.32,4478.249999999993,2024-03-18 22:00:00
258773,10,0.0,3.02,12457.749999999993,2024-03-18 22:00:00
258774,11,0.0,3.77,4474.479999999992,2024-03-18 22:00:00
258775,10,0.0,19.83,12437.919999999993,2024-03-18 22:00:00
258776,11,0.0,2.55,4471.929999999992,2024-03-18 22:00:00
258777,12,0.0,19.82,29544.66999999999,2024-03-18 22:00:00
258778,13,0.0,3.32,60645.8,2024-03-18 22:00:00
258779,14,0.0,1.03,4614.84,2024-03-18 22:00:00
258780,13,0.0,14.64,60631.16,2024-03-18 22:00:00
258781,14,0.0,3.7,4611.14,2024-03-18 22:00:00
258782,15,0.0,2.43,13579.92,2024-03-18 22:00:00
258783,13,0.0,4.11,60627.05,2024-03-18 22:00:00
258784,14,0.0,1.71,4609.43,2024-03-18 22:00:00
258785,13,0.0,2.64,60624.41,2024-03-18 22:00:00
258786,14,0.0,4.15,4605.280000000001,2024-03-18 22:00:00
258787,13,0.0,8.58,60615.83,2024-03-18 22:00:00
258788,14,0.0,11.58,4593.700000000001,2024-03-18 22:00:00
258789,15,0.0,2.54,13577.38,2024-03-18 22:00:00
258790,13,0.0,13.01,60602.81999999999,2024-03-18 22:00:00
258791,14,0.0,14.17,4579.530000000001,2024-03-18 22:00:00
258792,15,0.0,2.47,13574.91,2024-03-18 22:00:00
258793,13,0.0,3.92,60598.9,2024-03-18 22:00:00
258794,14,0.0,4.81,4574.72,2024-03-18 22:00:00
258795,13,0.0,3.78,60595.12,2024-03-18 22:00:00
258796,14,0.0,1.17,4573.55,2024-03-18 22:00:00
258797,16,0.0,4.62,60206.04,2024-03-18 22:00:00
258798,17,0.0,2.74,60108.27999999998,2024-03-18 22:00:00
258799,16,0.0,1.86,60204.18,2024-03-18 22:00:00
258800,17,0.0,4.06,60104.21999999998,2024-03-18 22:00:00
258801,16,0.0,6.64,60197.54,2024-03-18 22:00:00
258802,17,0.0,15.39,60088.82999999998,2024-03-18 22:00:00
258803,18,0.0,5.9,13143.11,2024-03-18 22:00:00
258804,16,0.0,4.18,60193.36,2024-03-18 22:00:00
258805,17,0.0,3.9,60084.92999999998,2024-03-18 22:00:00
258806,16,0.0,8.91,60184.45,2024-03-18 22:00:00
258807,17,0.0,5.78,60079.14999999998,2024-03-18 22:00:00
258808,18,0.0,4.27,13138.839999999998,2024-03-18 22:00:00
258809,16,0.0,1.89,60182.56,2024-03-18 22:00:00
258810,17,0.0,3.91,60075.239999999976,2024-03-18 22:00:00
258811,16,0.0,3.6,60178.96,2024-03-18 22:00:00
258812,17,0.0,3.39,60071.84999999998,2024-03-18 22:00:00
258813,16,0.0,2.99,60175.97,2024-03-18 22:00:00
258814,17,0.0,3.68,60068.16999999998,2024-03-18 22:00:00
258815,19,0.0,5.94,28472.430000000026,2024-03-18 22:00:00
258816,20,0.0,11.59,12694.66,2024-03-18 22:00:00
258817,21,0.0,16.69,61530.33999999995,2024-03-18 22:00:00
258818,19,0.0,5.57,28466.860000000022,2024-03-18 22:00:00
258819,20,0.0,6.09,12688.57,2024-03-18 22:00:00
258820,21,0.0,19.8,61510.53999999995,2024-03-18 22:00:00
258821,19,0.0,3.24,28463.620000000024,2024-03-18 22:00:00
258822,20,0.0,2.22,12686.35,2024-03-18 22:00:00
258823,19,0.0,8.69,28454.930000000026,2024-03-18 22:00:00
258824,20,0.0,4.75,12681.6,2024-03-18 22:00:00
258825,21,0.0,12.6,61497.93999999995,2024-03-18 22:00:00
258826,22,0.0,4.59,4464.5299999999925,2024-03-18 22:00:00
258827,23,0.0,2.25,4468.870000000002,2024-03-18 22:00:00
258828,22,0.0,17.77,4446.759999999992,2024-03-18 22:00:00
258829,23,0.0,5.4,4463.470000000002,2024-03-18 22:00:00
258830,24,0.0,1.23,29494.39000000001,2024-03-18 22:00:00
258831,22,0.0,5.88,4440.879999999992,2024-03-18 22:00:00
258832,23,0.0,15.35,4448.120000000002,2024-03-18 22:00:00
258833,24,0.0,11.27,29483.12000000001,2024-03-18 22:00:00
258834,22,0.0,4.8,4436.079999999992,2024-03-18 22:00:00
258835,23,0.0,13.52,4434.600000000001,2024-03-18 22:00:00
258836,24,0.0,10.58,29472.540000000008,2024-03-18 22:00:00
258837,25,0.0,4.56,60592.87,2024-03-18 22:00:00
258838,26,0.0,6.87,28508.64999999995,2024-03-18 22:00:00
258839,27,0.0,12.58,5460.349999999997,2024-03-18 22:00:00
258840,25,0.0,3.7,60589.170000000006,2024-03-18 22:00:00
258841,26,0.0,3.41,28505.23999999995,2024-03-18 22:00:00
258842,25,0.0,11.72,60577.45,2024-03-18 22:00:00
258843,26,0.0,1.52,28503.71999999995,2024-03-18 22:00:00
258844,27,0.0,1.11,5459.239999999997,2024-03-18 22:00:00
258845,25,0.0,1.77,60575.68000000001,2024-03-18 22:00:00
258846,26,0.0,4.92,28498.799999999952,2024-03-18 22:00:00
258847,25,0.0,10.66,60565.02,2024-03-18 22:00:00
258848,26,0.0,1.23,28497.569999999952,2024-03-18 22:00:00
258849,27,0.0,19.64,5439.599999999997,2024-03-18 22:00:00
258850,28,0.0,2.7,12678.349999999986,2024-03-18 22:00:00
258851,29,0.0,4.35,4575.180000000014,2024-03-18 22:00:00
258852,28,0.0,3.11,12675.239999999983,2024-03-18 22:00:00
258853,29,0.0,3.47,4571.710000000014,2024-03-18 22:00:00
258854,28,0.0,10.0,12665.239999999983,2024-03-18 22:00:00
258855,29,0.0,5.24,4566.470000000014,2024-03-18 22:00:00
258856,30,0.0,17.26,13681.829999999994,2024-03-18 22:00:00
261026,1,0.0,8.66,12428.299999999988,2024-03-18 23:00:00
261027,2,0.0,16.65,12330.45,2024-03-18 23:00:00
261028,3,0.0,17.39,61155.13999999999,2024-03-18 23:00:00
261029,4,0.0,1.16,12763.930000000011,2024-03-18 23:00:00
261030,5,0.0,3.48,4650.110000000007,2024-03-18 23:00:00
261031,4,0.0,5.88,12758.050000000014,2024-03-18 23:00:00
261032,5,0.0,7.58,4642.530000000007,2024-03-18 23:00:00
261033,6,0.0,7.42,5471.519999999999,2024-03-18 23:00:00
261034,7,0.0,4.26,60487.34000000008,2024-03-18 23:00:00
261035,8,0.0,11.87,12472.360000000002,2024-03-18 23:00:00
261036,9,0.0,2.79,13472.47000000002,2024-03-18 23:00:00
261037,7,0.0,1.87,60485.47000000008,2024-03-18 23:00:00
261038,8,0.0,2.08,12470.280000000002,2024-03-18 23:00:00
261039,10,0.0,6.4,12431.519999999991,2024-03-18 23:00:00
261040,11,0.0,15.86,4456.069999999992,2024-03-18 23:00:00
261041,12,0.0,17.91,29526.75999999999,2024-03-18 23:00:00
261042,10,0.0,3.38,12428.139999999994,2024-03-18 23:00:00
261043,11,0.0,3.95,4452.119999999993,2024-03-18 23:00:00
261044,13,0.0,3.13,60591.99,2024-03-18 23:00:00
261045,14,0.0,4.99,4568.56,2024-03-18 23:00:00
261046,13,0.0,8.23,60583.76,2024-03-18 23:00:00
261047,14,0.0,16.02,4552.54,2024-03-18 23:00:00
261048,15,0.0,11.57,13563.34,2024-03-18 23:00:00
261049,13,0.0,2.97,60580.78999999999,2024-03-18 23:00:00
261050,14,0.0,1.91,4550.63,2024-03-18 23:00:00
261051,16,0.0,3.83,60172.14,2024-03-18 23:00:00
261052,17,0.0,4.57,60063.59999999998,2024-03-18 23:00:00
261053,16,0.0,6.59,60165.55,2024-03-18 23:00:00
261054,17,0.0,14.55,60049.04999999997,2024-03-18 23:00:00
261055,18,0.0,10.81,13128.03,2024-03-18 23:00:00
261056,16,0.0,1.95,60163.600000000006,2024-03-18 23:00:00
261057,17,0.0,4.13,60044.91999999998,2024-03-18 23:00:00
261058,19,0.0,8.39,28446.540000000023,2024-03-18 23:00:00
261059,20,0.0,2.02,12679.58,2024-03-18 23:00:00
261060,21,0.0,16.3,61481.63999999995,2024-03-18 23:00:00
261061,22,0.0,16.29,4419.789999999992,2024-03-18 23:00:00
261062,23,0.0,7.33,4427.270000000001,2024-03-18 23:00:00
261063,24,0.0,12.93,29459.610000000008,2024-03-18 23:00:00
261064,25,0.0,1.62,60563.4,2024-03-18 23:00:00
261065,26,0.0,3.12,28494.449999999957,2024-03-18 23:00:00
261066,28,0.0,4.03,12661.209999999985,2024-03-18 23:00:00
261067,29,0.0,2.59,4563.880000000014,2024-03-18 23:00:00
261068,28,0.0,8.84,12652.369999999984,2024-03-18 23:00:00
261069,29,0.0,6.78,4557.100000000014,2024-03-18 23:00:00
261070,30,0.0,9.59,13672.239999999994,2024-03-18 23:00:00
261071,28,0.0,5.27,12647.099999999984,2024-03-18 23:00:00
261072,29,0.0,5.03,4552.070000000014,2024-03-18 23:00:00
261073,30,0.0,12.89,13659.349999999997,2024-03-18 23:00:00
261749,1,0.0,1.51,12426.789999999986,2024-03-19 00:00:00
261750,2,0.0,4.71,12325.74,2024-03-19 00:00:00
261751,1,0.0,4.81,12421.979999999989,2024-03-19 00:00:00
261752,2,0.0,1.97,12323.77,2024-03-19 00:00:00
261753,1,0.0,2.97,12419.009999999987,2024-03-19 00:00:00
261754,2,0.0,1.88,12321.89,2024-03-19 00:00:00
261755,4,0.0,2.13,12755.920000000016,2024-03-19 00:00:00
261756,5,0.0,7.21,4635.320000000007,2024-03-19 00:00:00
261757,6,0.0,16.3,5455.219999999998,2024-03-19 00:00:00
261758,4,0.0,4.45,12751.470000000014,2024-03-19 00:00:00
261759,5,0.0,8.47,4626.850000000007,2024-03-19 00:00:00
261760,6,0.0,5.27,5449.949999999998,2024-03-19 00:00:00
261761,4,0.0,8.12,12743.350000000011,2024-03-19 00:00:00
261762,5,0.0,14.38,4612.470000000007,2024-03-19 00:00:00
261763,6,0.0,14.89,5435.059999999998,2024-03-19 00:00:00
261764,7,0.0,13.57,60471.90000000008,2024-03-19 00:00:00
261765,8,0.0,6.22,12464.060000000003,2024-03-19 00:00:00
261766,9,0.0,19.18,13453.29000000002,2024-03-19 00:00:00
261767,7,0.0,2.9,60469.00000000008,2024-03-19 00:00:00
261768,8,0.0,1.81,12462.250000000004,2024-03-19 00:00:00
261769,10,0.0,4.9,12423.239999999994,2024-03-19 00:00:00
261770,11,0.0,4.51,4447.609999999992,2024-03-19 00:00:00
261771,10,0.0,4.28,12418.959999999994,2024-03-19 00:00:00
261772,11,0.0,1.52,4446.089999999992,2024-03-19 00:00:00
261773,13,0.0,7.24,60573.55,2024-03-19 00:00:00
261774,14,0.0,11.12,4539.51,2024-03-19 00:00:00
261775,15,0.0,4.53,13558.81,2024-03-19 00:00:00
261776,13,0.0,4.72,60568.83,2024-03-19 00:00:00
261777,14,0.0,6.88,4532.63,2024-03-19 00:00:00
261778,15,0.0,12.06,13546.75,2024-03-19 00:00:00
261779,16,0.0,9.49,60154.11000000001,2024-03-19 00:00:00
261780,17,0.0,12.96,60031.95999999998,2024-03-19 00:00:00
261781,18,0.0,2.83,13125.2,2024-03-19 00:00:00
261782,22,0.0,16.5,4403.289999999992,2024-03-19 00:00:00
261783,23,0.0,4.4,4422.870000000002,2024-03-19 00:00:00
261784,24,0.0,8.32,29451.290000000008,2024-03-19 00:00:00
261785,22,0.0,1.26,4402.029999999992,2024-03-19 00:00:00
261786,23,0.0,4.92,4417.950000000002,2024-03-19 00:00:00
261787,22,0.0,2.02,4400.009999999991,2024-03-19 00:00:00
261788,23,0.0,3.64,4414.310000000001,2024-03-19 00:00:00
261789,25,0.0,14.45,60548.95,2024-03-19 00:00:00
261790,26,0.0,13.54,28480.909999999956,2024-03-19 00:00:00
261791,27,0.0,6.71,5432.889999999997,2024-03-19 00:00:00
261792,25,0.0,3.78,60545.170000000006,2024-03-19 00:00:00
261793,26,0.0,3.76,28477.149999999958,2024-03-19 00:00:00
261794,28,0.0,1.13,12645.969999999985,2024-03-19 00:00:00
261795,29,0.0,19.19,4532.880000000015,2024-03-19 00:00:00
261796,30,0.0,4.82,13654.529999999995,2024-03-19 00:00:00
261797,28,0.0,4.83,12641.139999999985,2024-03-19 00:00:00
261798,29,0.0,2.57,4530.310000000015,2024-03-19 00:00:00
261799,28,0.0,3.2,12637.939999999984,2024-03-19 00:00:00
261800,29,0.0,2.74,4527.570000000015,2024-03-19 00:00:00
262520,1,0.0,3.88,12415.129999999988,2024-03-19 01:00:00
262521,2,0.0,3.89,12318.000000000002,2024-03-19 01:00:00
262522,1,0.0,1.24,12413.889999999989,2024-03-19 01:00:00
262523,2,0.0,2.32,12315.680000000002,2024-03-19 01:00:00
262524,3,0.0,4.61,61150.529999999984,2024-03-19 01:00:00
262525,4,0.0,1.42,12741.930000000011,2024-03-19 01:00:00
262526,5,0.0,4.8,4607.670000000006,2024-03-19 01:00:00
262527,4,0.0,3.7,12738.230000000012,2024-03-19 01:00:00
262528,5,0.0,2.97,4604.700000000006,2024-03-19 01:00:00
262529,4,0.0,16.26,12721.970000000012,2024-03-19 01:00:00
262530,5,0.0,4.41,4600.290000000006,2024-03-19 01:00:00
262531,6,0.0,10.69,5424.369999999998,2024-03-19 01:00:00
262532,7,0.0,6.3,60462.70000000008,2024-03-19 01:00:00
262533,8,0.0,1.41,12460.840000000004,2024-03-19 01:00:00
262534,9,0.0,4.53,13448.76000000002,2024-03-19 01:00:00
262535,7,0.0,1.34,60461.36000000008,2024-03-19 01:00:00
262536,8,0.0,1.31,12459.530000000004,2024-03-19 01:00:00
262537,13,0.0,2.64,60566.19,2024-03-19 01:00:00
262538,14,0.0,2.8,4529.83,2024-03-19 01:00:00
262539,22,0.0,2.12,4397.889999999991,2024-03-19 01:00:00
262540,23,0.0,11.94,4402.370000000002,2024-03-19 01:00:00
262541,24,0.0,6.45,29444.840000000007,2024-03-19 01:00:00
262542,22,0.0,9.79,4388.099999999991,2024-03-19 01:00:00
262543,23,0.0,3.19,4399.180000000002,2024-03-19 01:00:00
262544,24,0.0,15.56,29429.28000000001,2024-03-19 01:00:00
262545,25,0.0,3.09,60542.08000000001,2024-03-19 01:00:00
262546,26,0.0,3.19,28473.959999999955,2024-03-19 01:00:00
262547,25,0.0,2.05,60540.030000000006,2024-03-19 01:00:00
262548,26,0.0,10.77,28463.189999999955,2024-03-19 01:00:00
262549,27,0.0,7.57,5425.319999999997,2024-03-19 01:00:00
262550,25,0.0,9.29,60530.740000000005,2024-03-19 01:00:00
262551,26,0.0,13.72,28449.469999999958,2024-03-19 01:00:00
262552,27,0.0,10.83,5414.489999999997,2024-03-19 01:00:00
262553,28,0.0,12.67,12625.269999999984,2024-03-19 01:00:00
262554,29,0.0,12.34,4515.230000000015,2024-03-19 01:00:00
262555,30,0.0,18.68,13635.849999999997,2024-03-19 01:00:00
262556,28,0.0,1.49,12623.779999999984,2024-03-19 01:00:00
262557,29,0.0,2.43,4512.800000000015,2024-03-19 01:00:00
263225,1,0.0,2.9,12410.989999999989,2024-03-19 02:00:00
263226,2,0.0,12.27,12303.410000000002,2024-03-19 02:00:00
263227,3,0.0,13.33,61137.19999999998,2024-03-19 02:00:00
263228,1,0.0,2.05,12408.93999999999,2024-03-19 02:00:00
263229,2,0.0,4.31,12299.100000000002,2024-03-19 02:00:00
263230,4,0.0,4.43,12717.540000000012,2024-03-19 02:00:00
263231,5,0.0,4.43,4595.860000000006,2024-03-19 02:00:00
263232,4,0.0,2.2,12715.340000000013,2024-03-19 02:00:00
263233,5,0.0,4.94,4590.920000000006,2024-03-19 02:00:00
263234,4,0.0,1.9,12713.440000000011,2024-03-19 02:00:00
263235,5,0.0,2.09,4588.830000000006,2024-03-19 02:00:00
263236,7,0.0,3.14,60458.22000000008,2024-03-19 02:00:00
263237,8,0.0,3.57,12455.960000000005,2024-03-19 02:00:00
263238,7,0.0,3.46,60454.76000000008,2024-03-19 02:00:00
263239,8,0.0,4.13,12451.830000000004,2024-03-19 02:00:00
263240,7,0.0,2.35,60452.41000000008,2024-03-19 02:00:00
263241,8,0.0,3.29,12448.540000000005,2024-03-19 02:00:00
263242,10,0.0,1.38,12417.579999999994,2024-03-19 02:00:00
263243,11,0.0,4.14,4441.949999999992,2024-03-19 02:00:00
263244,10,0.0,4.8,12412.779999999995,2024-03-19 02:00:00
263245,11,0.0,3.82,4438.129999999992,2024-03-19 02:00:00
263246,10,0.0,1.92,12410.859999999995,2024-03-19 02:00:00
263247,11,0.0,4.31,4433.819999999992,2024-03-19 02:00:00
263248,16,0.0,1.06,60153.05000000001,2024-03-19 02:00:00
263249,17,0.0,4.88,60027.07999999998,2024-03-19 02:00:00
263250,19,0.0,4.12,28442.420000000027,2024-03-19 02:00:00
263251,20,0.0,4.58,12675.0,2024-03-19 02:00:00
263252,19,0.0,3.52,28438.900000000027,2024-03-19 02:00:00
263253,20,0.0,4.4,12670.6,2024-03-19 02:00:00
263254,19,0.0,17.15,28421.750000000025,2024-03-19 02:00:00
263255,20,0.0,7.05,12663.55,2024-03-19 02:00:00
263256,21,0.0,13.39,61468.24999999995,2024-03-19 02:00:00
263257,25,0.0,2.19,60528.55,2024-03-19 02:00:00
263258,26,0.0,4.84,28444.629999999957,2024-03-19 02:00:00
263259,25,0.0,4.94,60523.61,2024-03-19 02:00:00
263260,26,0.0,4.42,28440.209999999955,2024-03-19 02:00:00
263261,28,0.0,15.99,12607.789999999985,2024-03-19 02:00:00
263262,29,0.0,13.81,4498.990000000014,2024-03-19 02:00:00
263263,30,0.0,18.98,13616.869999999995,2024-03-19 02:00:00
263264,28,0.0,3.52,12604.269999999984,2024-03-19 02:00:00
263265,29,0.0,2.5,4496.490000000014,2024-03-19 02:00:00
264013,4,0.0,4.5,12708.940000000011,2024-03-19 03:00:00
264014,5,0.0,4.42,4584.410000000006,2024-03-19 03:00:00
264015,4,0.0,3.74,12705.200000000012,2024-03-19 03:00:00
264016,5,0.0,1.15,4583.260000000007,2024-03-19 03:00:00
264017,4,0.0,10.81,12694.390000000012,2024-03-19 03:00:00
264018,5,0.0,10.35,4572.910000000006,2024-03-19 03:00:00
264019,6,0.0,11.71,5412.659999999998,2024-03-19 03:00:00
264020,7,0.0,19.35,60433.060000000085,2024-03-19 03:00:00
264021,8,0.0,9.7,12438.840000000004,2024-03-19 03:00:00
264022,9,0.0,6.23,13442.53000000002,2024-03-19 03:00:00
264023,7,0.0,10.76,60422.30000000008,2024-03-19 03:00:00
264024,8,0.0,13.37,12425.470000000005,2024-03-19 03:00:00
264025,9,0.0,1.5,13441.03000000002,2024-03-19 03:00:00
264026,10,0.0,3.98,12406.879999999996,2024-03-19 03:00:00
264027,11,0.0,1.61,4432.209999999992,2024-03-19 03:00:00
264028,10,0.0,1.65,12405.229999999996,2024-03-19 03:00:00
264029,11,0.0,1.01,4431.199999999992,2024-03-19 03:00:00
264030,10,0.0,2.64,12402.589999999997,2024-03-19 03:00:00
264031,11,0.0,3.52,4427.679999999991,2024-03-19 03:00:00
264032,13,0.0,4.04,60562.15,2024-03-19 03:00:00
264033,14,0.0,3.99,4525.84,2024-03-19 03:00:00
264034,13,0.0,4.81,60557.34,2024-03-19 03:00:00
264035,14,0.0,4.16,4521.68,2024-03-19 03:00:00
264036,13,0.0,4.91,60552.42999999999,2024-03-19 03:00:00
264037,14,0.0,2.05,4519.63,2024-03-19 03:00:00
264038,15,0.0,14.12,13532.63,2024-03-19 03:00:00
264039,16,0.0,2.11,60150.94000000001,2024-03-19 03:00:00
264040,17,0.0,1.4,60025.67999999998,2024-03-19 03:00:00
264041,16,0.0,4.9,60146.04000000001,2024-03-19 03:00:00
264042,17,0.0,2.92,60022.75999999998,2024-03-19 03:00:00
264043,19,0.0,4.7,28417.050000000025,2024-03-19 03:00:00
264044,20,0.0,3.2,12660.35,2024-03-19 03:00:00
264045,22,0.0,2.2,4385.899999999991,2024-03-19 03:00:00
264046,23,0.0,4.72,4394.460000000002,2024-03-19 03:00:00
264047,22,0.0,2.15,4383.749999999992,2024-03-19 03:00:00
264048,23,0.0,2.16,4392.300000000002,2024-03-19 03:00:00
264049,28,0.0,7.83,12596.439999999984,2024-03-19 03:00:00
264050,29,0.0,16.84,4479.650000000014,2024-03-19 03:00:00
264051,30,0.0,4.14,13612.729999999996,2024-03-19 03:00:00
264787,1,0.0,4.0,12404.93999999999,2024-03-19 04:00:00
264788,2,0.0,2.37,12296.73,2024-03-19 04:00:00
264789,1,0.0,1.5,12403.43999999999,2024-03-19 04:00:00
264790,2,0.0,4.13,12292.600000000002,2024-03-19 04:00:00
264791,7,0.0,14.85,60407.45000000008,2024-03-19 04:00:00
264792,8,0.0,3.29,12422.180000000002,2024-03-19 04:00:00
264793,9,0.0,14.85,13426.18000000002,2024-03-19 04:00:00
264794,7,0.0,2.5,60404.95000000008,2024-03-19 04:00:00
264795,8,0.0,2.51,12419.670000000002,2024-03-19 04:00:00
264796,7,0.0,3.81,60401.14000000009,2024-03-19 04:00:00
264797,8,0.0,2.46,12417.210000000005,2024-03-19 04:00:00
264798,9,0.0,18.69,13407.49000000002,2024-03-19 04:00:00
264799,10,0.0,1.01,12401.579999999996,2024-03-19 04:00:00
264800,11,0.0,1.4,4426.279999999992,2024-03-19 04:00:00
264801,10,0.0,5.1,12396.479999999996,2024-03-19 04:00:00
264802,11,0.0,19.43,4406.849999999991,2024-03-19 04:00:00
264803,12,0.0,13.71,29513.049999999992,2024-03-19 04:00:00
264804,10,0.0,10.47,12386.009999999997,2024-03-19 04:00:00
264805,11,0.0,16.77,4390.079999999991,2024-03-19 04:00:00
264806,12,0.0,6.19,29506.859999999997,2024-03-19 04:00:00
264807,13,0.0,16.99,60535.44,2024-03-19 04:00:00
264808,14,0.0,10.08,4509.55,2024-03-19 04:00:00
264809,15,0.0,18.67,13513.96,2024-03-19 04:00:00
264810,16,0.0,12.46,60133.58000000001,2024-03-19 04:00:00
264811,17,0.0,6.86,60015.89999999998,2024-03-19 04:00:00
264812,18,0.0,11.72,13113.48,2024-03-19 04:00:00
264813,16,0.0,13.39,60120.19000000001,2024-03-19 04:00:00
264814,17,0.0,1.16,60014.739999999976,2024-03-19 04:00:00
264815,18,0.0,6.28,13107.2,2024-03-19 04:00:00
264816,16,0.0,4.05,60116.14000000001,2024-03-19 04:00:00
264817,17,0.0,3.78,60010.95999999998,2024-03-19 04:00:00
264818,19,0.0,13.48,28403.570000000025,2024-03-19 04:00:00
264819,20,0.0,16.92,12643.43,2024-03-19 04:00:00
264820,21,0.0,9.2,61459.04999999995,2024-03-19 04:00:00
264821,22,0.0,4.55,4379.199999999992,2024-03-19 04:00:00
264822,23,0.0,4.06,4388.240000000002,2024-03-19 04:00:00
264823,24,0.0,13.11,29416.17000000001,2024-03-19 04:00:00
264824,22,0.0,1.86,4377.339999999992,2024-03-19 04:00:00
264825,23,0.0,11.44,4376.800000000002,2024-03-19 04:00:00
264826,24,0.0,19.27,29396.900000000005,2024-03-19 04:00:00
264827,22,0.0,18.18,4359.159999999992,2024-03-19 04:00:00
264828,23,0.0,12.19,4364.610000000002,2024-03-19 04:00:00
264829,24,0.0,4.16,29392.740000000005,2024-03-19 04:00:00
264830,25,0.0,4.07,60519.54,2024-03-19 04:00:00
264831,26,0.0,18.48,28421.72999999996,2024-03-19 04:00:00
264832,27,0.0,16.12,5398.369999999997,2024-03-19 04:00:00
264833,28,0.0,1.37,12595.069999999983,2024-03-19 04:00:00
264834,29,0.0,7.95,4471.700000000014,2024-03-19 04:00:00
264835,30,0.0,9.51,13603.219999999996,2024-03-19 04:00:00
264836,28,0.0,3.85,12591.219999999985,2024-03-19 04:00:00
264837,29,0.0,2.39,4469.310000000014,2024-03-19 04:00:00
264838,28,0.0,4.2,12587.019999999982,2024-03-19 04:00:00
264839,29,0.0,2.96,4466.350000000014,2024-03-19 04:00:00
265585,7,0.0,13.26,60387.880000000085,2024-03-19 05:00:00
265586,8,0.0,16.59,12400.620000000004,2024-03-19 05:00:00
265587,9,0.0,13.64,13393.85000000002,2024-03-19 05:00:00
265588,7,0.0,2.42,60385.46000000009,2024-03-19 05:00:00
265589,8,0.0,2.13,12398.490000000003,2024-03-19 05:00:00
265590,13,0.0,14.42,60521.02,2024-03-19 05:00:00
265591,14,0.0,7.88,4501.67,2024-03-19 05:00:00
265592,15,0.0,13.7,13500.259999999998,2024-03-19 05:00:00
265593,13,0.0,1.16,60519.85999999999,2024-03-19 05:00:00
265594,14,0.0,9.89,4491.78,2024-03-19 05:00:00
265595,15,0.0,13.48,13486.78,2024-03-19 05:00:00
265596,19,0.0,5.61,28397.960000000025,2024-03-19 05:00:00
265597,20,0.0,9.93,12633.5,2024-03-19 05:00:00
265598,21,0.0,14.46,61444.58999999995,2024-03-19 05:00:00
265599,25,0.0,1.7,60517.84,2024-03-19 05:00:00
265600,26,0.0,2.79,28418.939999999955,2024-03-19 05:00:00
265601,25,0.0,16.65,60501.19,2024-03-19 05:00:00
265602,26,0.0,16.4,28402.539999999957,2024-03-19 05:00:00
265603,27,0.0,14.85,5383.519999999997,2024-03-19 05:00:00
265604,28,0.0,2.07,12584.949999999984,2024-03-19 05:00:00
265605,29,0.0,3.96,4462.390000000014,2024-03-19 05:00:00
265606,28,0.0,4.75,12580.199999999984,2024-03-19 05:00:00
265607,29,0.0,4.16,4458.230000000014,2024-03-19 05:00:00
266299,1,0.0,3.26,12400.17999999999,2024-03-19 06:00:00
266300,2,0.0,1.57,12291.030000000002,2024-03-19 06:00:00
266301,1,0.0,16.95,12383.229999999989,2024-03-19 06:00:00
266302,2,0.0,18.08,12272.950000000004,2024-03-19 06:00:00
266303,3,0.0,6.16,61131.03999999998,2024-03-19 06:00:00
266304,1,0.0,1.11,12382.119999999988,2024-03-19 06:00:00
266305,2,0.0,4.73,12268.220000000005,2024-03-19 06:00:00
266306,1,0.0,16.61,12365.509999999987,2024-03-19 06:00:00
266307,2,0.0,6.75,12261.470000000005,2024-03-19 06:00:00
266308,3,0.0,18.47,61112.56999999998,2024-03-19 06:00:00
266309,1,0.0,1.52,12363.989999999989,2024-03-19 06:00:00
266310,2,0.0,1.03,12260.440000000002,2024-03-19 06:00:00
266311,1,0.0,4.49,12359.499999999987,2024-03-19 06:00:00
266312,2,0.0,3.45,12256.990000000002,2024-03-19 06:00:00
266313,4,0.0,3.08,12691.310000000012,2024-03-19 06:00:00
266314,5,0.0,1.26,4571.650000000006,2024-03-19 06:00:00
266315,4,0.0,1.8,12689.510000000011,2024-03-19 06:00:00
